Instance,IR,NG,PS,PC,PM,NMP,Time,Accuracy
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,50,0.6,0.8,3,1.560849,98.31381891293697
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,50,0.6,0.8,3,2.0024208,98.17522527804587
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,50,0.6,0.8,3,1.5444603,99.53554252585809
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,50,0.6,0.8,3,13.0891591,96.44595574274175
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,50,0.6,0.8,3,17.1261659,98.5173971880089
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,50,0.6,0.8,3,12.901592,99.3528430810239
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,50,0.6,0.8,15,0.2548746,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,50,0.6,0.8,15,0.3416762,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,50,0.6,0.8,15,0.3042371,99.9314633412457
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,50,0.6,0.8,15,1.549894,97.63799482994577
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,50,0.6,0.8,15,2.0886691,98.26723072621164
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,50,0.6,0.8,15,1.5806822,99.61525792212925
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,50,0.6,0.8,15,15.6613448,96.1085027790244
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,50,0.6,0.8,15,17.8299197,98.24583132640657
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,50,0.6,0.8,15,13.6404755,99.26200240694632
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,50,0.8,0.2,3,0.240103,98.82285386161355
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,50,0.8,0.2,3,0.3109143,99.87838248707814
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,50,0.8,0.2,3,0.2695239,99.84286717261209
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,50,0.8,0.2,3,1.5014828,98.16682717488638
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,50,0.8,0.2,3,1.9158684,98.64607668924708
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,50,0.8,0.2,3,1.6256193,99.63831609460439
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,50,0.8,0.2,3,12.91855,96.37691165809369
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,50,0.8,0.2,3,16.6979131,98.68574967315764
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,50,0.8,0.2,3,13.096964,99.48678334499232
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,50,0.8,0.2,15,0.2323316,98.90488495139658
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,50,0.8,0.2,15,0.3403223,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,50,0.8,0.2,15,0.3199507,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,50,0.8,0.2,15,1.9178389,98.21751398111071
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,50,0.8,0.2,15,2.4376511,98.31954754967843
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,50,0.8,0.2,15,1.7023309,99.61657553198498
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,50,0.8,0.2,15,12.8192078,96.80498498291159
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,50,0.8,0.2,15,16.6958755,98.40409183696873
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,50,0.8,0.2,15,12.9871431,99.30841734990568
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,50,0.8,0.4,3,0.2255708,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,50,0.8,0.4,3,0.3143195,99.82459012559347
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,50,0.8,0.4,3,0.2699237,99.9314633412457
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,50,0.8,0.4,3,1.5480753,98.31381891293697
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,50,0.8,0.4,3,1.9621959,98.35833416017968
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,50,0.8,0.4,3,1.5411989,99.52961328150735
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,50,0.8,0.4,3,13.0715379,96.58922221838644
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,50,0.8,0.4,3,17.1681684,98.59996788917177
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,50,0.8,0.4,3,13.0110184,99.32864100362369
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,50,0.8,0.4,15,0.2482564,98.43320618514417
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,50,0.8,0.4,15,0.334782,99.78015295741048
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,50,0.8,0.4,15,0.295484,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,50,0.8,0.4,15,1.5291333,98.14317333198169
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,50,0.8,0.4,15,2.0485146,97.95603582800393
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,50,0.8,0.4,15,1.5650522,99.53620133078596
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,50,0.8,0.4,15,12.7887196,96.19394483377637
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,50,0.8,0.4,15,17.1533016,98.25362967040529
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,50,0.8,0.4,15,13.3661586,99.30145510846178
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,50,0.8,0.6,3,0.2276241,98.71211189040646
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,50,0.8,0.6,3,0.317526,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,50,0.8,0.6,3,0.2861223,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,50,0.8,0.6,3,1.5117803,98.31381891293697
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,50,0.8,0.6,3,2.2279339,98.25189648485068
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,50,0.8,0.6,3,1.7040628,99.6481981685223
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,50,0.8,0.6,3,12.8046869,96.45458625332274
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,50,0.8,0.6,3,16.6947401,98.57060941764719
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,50,0.8,0.6,3,12.9666645,99.35350615163762
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,50,0.8,0.6,15,0.2423817,98.98691604117961
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,50,0.8,0.6,15,0.3402688,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,50,0.8,0.6,15,0.2955038,99.80776303032329
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,50,0.8,0.6,15,1.7697523,97.73261020156453
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,50,0.8,0.6,15,2.4253557,98.14094873853314
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,50,0.8,0.6,15,1.7168722,99.64358653402728
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,50,0.8,0.6,15,13.9862772,96.57023509510823
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,50,0.8,0.6,15,17.5194424,98.21050941535357
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,50,0.8,0.6,15,12.9215342,99.36743063452542
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,50,0.8,0.8,3,0.2244867,98.85566629752677
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,50,0.8,0.8,3,0.3117929,99.46675398180415
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,50,0.8,0.8,3,0.2798709,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,50,0.8,0.8,3,1.4765696,97.70219811782994
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,50,0.8,0.8,3,2.0228541,98.16981319285965
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,50,0.8,0.8,3,1.5621425,99.52434284208445
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,50,0.8,0.8,3,13.4130643,96.3846791176166
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,50,0.8,0.8,3,16.6710199,98.51326865295076
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,50,0.8,0.8,3,13.0489879,99.31537959134958
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,50,0.8,0.8,15,0.2499141,98.92949427833149
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,50,0.8,0.8,15,0.3321096,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,50,0.8,0.8,15,0.3127829,100.0
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,50,0.8,0.8,15,1.6521175,97.85087941608799
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,50,0.8,0.8,15,2.0005465,98.2067957749655
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,50,0.8,0.8,15,1.598003,99.53817774556953
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,50,0.8,0.8,15,12.7648386,96.13180515759312
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,50,0.8,0.8,15,17.6938621,98.29950228216244
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,50,0.8,0.8,15,13.1924859,99.35317461633076
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,200,0.2,0.2,3,0.3217552,99.60625076904147
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,200,0.2,0.2,3,0.4172294,99.74507098252917
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,200,0.2,0.2,3,0.3693219,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,200,0.2,0.2,3,1.6501012,97.9421156672918
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,200,0.2,0.2,3,2.1813873,98.32135157807383
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,200,0.2,0.2,3,1.8884211,99.55135384412675
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,200,0.2,0.2,3,13.5738432,96.3941726792557
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,200,0.2,0.2,3,17.4110362,98.53528750659419
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,200,0.2,0.2,3,15.0173802,99.30742274398511
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,200,0.2,0.2,15,0.4381364,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,200,0.2,0.2,15,0.4856985,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,200,0.2,0.2,15,0.429384,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,200,0.2,0.2,15,1.8584723,98.07728048389004
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,200,0.2,0.2,15,2.2653831,98.17973534903439
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,200,0.2,0.2,15,1.9560148,99.55267145398248
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,200,0.2,0.2,15,13.6379544,96.47012117236856
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,200,0.2,0.2,15,17.6668171,98.28161196357715
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,200,0.2,0.2,15,14.5746903,99.36013685777468
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,200,0.2,0.4,3,0.3267215,98.58086214675362
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,200,0.2,0.4,3,0.4193079,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,200,0.2,0.4,3,0.3905866,100.0
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,200,0.2,0.4,3,1.7193606,98.13134641052935
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,200,0.2,0.4,3,2.3146305,98.27985892497948
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,200,0.2,0.4,3,1.8677977,99.64556294881086
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,200,0.2,0.4,3,14.835019,96.32340249249147
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,200,0.2,0.4,3,17.5455806,98.58070139223378
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,200,0.2,0.4,3,14.3890934,99.30377585560974
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,200,0.2,0.4,15,0.4273799,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,200,0.2,0.4,15,0.5047079,99.58135509974974
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,200,0.2,0.4,15,0.4387334,99.86626993413795
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,200,0.2,0.4,15,1.8426685,97.63799482994577
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,200,0.2,0.4,15,2.3720764,98.36825631635442
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,200,0.2,0.4,15,1.920674,99.569141577179
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,200,0.2,0.4,15,16.9566253,96.6832947837194
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,200,0.2,0.4,15,20.4465719,98.27702470240143
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,200,0.2,0.4,15,15.3247975,99.24476257098999
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,200,0.2,0.6,3,0.3606078,98.79004142570034
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,200,0.2,0.6,3,0.4192208,99.82459012559347
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,200,0.2,0.6,3,0.3832238,99.72585336498278
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,200,0.2,0.6,3,1.758451,98.06376400223023
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,200,0.2,0.6,3,2.3019098,98.07510170210078
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,200,0.2,0.6,3,1.926007,99.56255352790039
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,200,0.2,0.6,3,13.8584823,96.47875168294956
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,200,0.2,0.6,3,20.3191969,98.55638890800248
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,200,0.2,0.6,3,14.2584003,99.35383768694447
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,200,0.2,0.6,15,0.4102284,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,200,0.2,0.6,15,0.493383,99.74507098252917
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,200,0.2,0.6,15,0.4283034,99.84286717261209
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,200,0.2,0.6,15,1.8508752,98.31381891293697
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,200,0.2,0.6,15,2.3746599,98.19416757619764
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,200,0.2,0.6,15,1.9522267,99.6699387311417
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.6,200,200,0.2,0.6,15,14.1309277,96.21465805917077
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.6,200,200,0.2,0.6,15,18.5096802,98.26372164499185
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.6,200,200,0.2,0.6,15,14.3235121,99.38798582355028
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.6,200,200,0.2,0.8,3,0.3321561,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.6,200,200,0.2,0.8,3,0.4080201,99.82459012559347
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.6,200,200,0.2,0.8,3,0.367466,100.0
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.6,200,200,0.2,0.8,3,1.7157512,98.31381891293697
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.6,200,200,0.2,0.8,3,2.208031,98.08412184407783
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.6,200,200,0.2,0.8,3,1.8605626,99.73252519928849
